"slider_crank_v2"

"Time      "	".JOINT_3.Element_Force.X"	".JOINT_3.Element_Force.Y"	".JOINT_3.Element_Force.Mag"
4.331000e+00	-2.862164e+00	2.343097e+00	3.698931e+00
4.332000e+00	-2.576234e+00	2.135823e+00	3.346449e+00
4.332333e+00	-1.965746e+00	1.843911e+00	2.695212e+00
4.333000e+00	-1.473160e+00	1.559427e+00	2.145230e+00
4.334000e+00	-1.247641e+00	1.391266e+00	1.868751e+00
4.335000e+00	-9.822364e-01	1.212228e+00	1.560220e+00
4.336000e+00	-6.843060e-01	1.024576e+00	1.232084e+00
4.337000e+00	-3.809201e-01	8.389435e-01	9.213720e-01
4.338000e+00	-9.223721e-02	6.633670e-01	6.697488e-01
4.339000e+00	4.113776e+00	-1.642908e+00	4.429706e+00
4.340000e+00	4.057837e+00	-1.629818e+00	4.372911e+00
4.341000e+00	3.964516e+00	-1.601133e+00	4.275630e+00
4.342000e+00	3.866240e+00	-1.569986e+00	4.172849e+00
4.343000e+00	3.771146e+00	-1.539720e+00	4.073363e+00
4.344000e+00	3.679773e+00	-1.510579e+00	3.977760e+00
4.345000e+00	3.590880e+00	-1.482063e+00	3.884704e+00
4.346000e+00	3.503444e+00	-1.453751e+00	3.793087e+00
4.347000e+00	3.416846e+00	-1.425387e+00	3.702238e+00
4.348000e+00	3.330721e+00	-1.396820e+00	3.611760e+00
4.349000e+00	3.244950e+00	-1.367997e+00	3.521522e+00
4.350000e+00	3.159452e+00	-1.338882e+00	3.431435e+00
4.351000e+00	3.074212e+00	-1.309466e+00	3.341478e+00
4.352000e+00	2.989240e+00	-1.279751e+00	3.251664e+00
4.353000e+00	2.904560e+00	-1.249746e+00	3.162014e+00
4.353333e+00	-1.324388e+02	7.609508e+01	1.527433e+02
4.353783e+00	2.692863e+00	-1.161321e+00	2.932606e+00
4.354000e+00	2.917417e+00	-1.262443e+00	3.178850e+00
4.355000e+00	2.780125e+00	-1.207341e+00	3.030968e+00
4.356000e+00	2.615781e+00	-1.139296e+00	2.853122e+00
4.357000e+00	2.563333e+00	-1.121288e+00	2.797850e+00
4.358000e+00	2.386198e+00	-1.046038e+00	2.605405e+00
4.358260e+00	1.863661e+00	-8.102253e-01	2.032165e+00
4.359000e+00	2.161044e+00	-9.478346e-01	2.359768e+00
4.360000e+00	2.087744e+00	-9.167199e-01	2.280143e+00
4.360814e+00	-2.736947e+01	1.623815e+01	3.182398e+01
4.361000e+00	-6.988977e-01	7.107507e-01	9.968072e-01
4.362000e+00	1.763147e+00	-7.532975e-01	1.917327e+00
4.363000e+00	1.754939e+00	-7.624771e-01	1.913421e+00
4.363591e+00	-8.792330e-01	7.697680e-01	1.168586e+00
4.364000e+00	1.710409e+00	-7.509500e-01	1.868000e+00
4.364667e+00	-7.326792e+01	4.316854e+01	8.503947e+01
4.365000e+00	1.624896e+00	-7.128397e-01	1.774381e+00
4.365333e+00	-1.024390e+00	8.314648e-01	1.319359e+00
4.365625e+00	-3.265765e-02	2.534859e-01	2.555811e-01
4.366000e+00	-6.059799e-01	5.826294e-01	8.406359e-01
4.366500e+00	9.950692e-02	1.624722e-01	1.905226e-01
4.367000e+00	-1.439974e+00	1.060031e+00	1.788069e+00
4.368000e+00	-1.180344e+01	7.142105e+00	1.379604e+01
4.369000e+00	-1.009678e+01	6.125775e+00	1.180974e+01
4.369619e+00	-9.220171e+00	5.615039e+00	1.079538e+01
4.370000e+00	-8.621622e+00	5.245134e+00	1.009177e+01
4.371000e+00	-7.341808e+00	4.480496e+00	8.600988e+00
4.372000e+00	-6.244119e+00	3.823357e+00	7.321687e+00
4.373000e+00	-5.312827e+00	3.264003e+00	6.235371e+00
4.374000e+00	7.215867e-01	-2.897945e-01	7.776042e-01
4.375000e+00	6.263903e-01	-2.444227e-01	6.723893e-01
4.376000e+00	5.388538e-01	-2.027304e-01	5.757283e-01
4.377000e+00	4.501037e-01	-1.604927e-01	4.778611e-01
4.378000e+00	3.756688e-01	-1.250533e-01	3.959361e-01
4.379000e+00	2.796514e-01	-7.944146e-02	2.907161e-01
4.380000e+00	2.287339e-01	-5.518650e-02	2.352971e-01
4.381000e+00	7.117104e-02	1.945834e-02	7.378309e-02
4.382000e+00	1.028389e-01	4.593267e-03	1.029414e-01
4.383000e+00	-4.527444e-02	7.477720e-02	8.741513e-02
4.384000e+00	1.073051e-01	2.723122e-03	1.073396e-01
4.385000e+00	-6.002603e-02	8.191452e-02	1.015535e-01
4.386000e+00	-1.792448e-01	1.383236e-01	2.264114e-01
4.386422e+00	-1.086700e+02	6.346489e+01	1.258450e+02
4.386692e+00	-5.642126e-02	8.047885e-02	9.828634e-02
4.387000e+00	-1.176945e-01	1.095461e-01	1.607866e-01
4.388000e+00	-2.439724e-01	1.691665e-01	2.968835e-01
4.389000e+00	-3.669785e-01	2.271696e-01	4.316008e-01
4.389657e+00	-5.852073e+02	3.404701e+02	6.770432e+02
4.390000e+00	-5.287162e-01	3.046383e-01	6.102011e-01
4.390333e+00	-4.590457e+01	2.670836e+01	5.310901e+01
4.391000e+00	-2.759262e-01	1.868888e-01	3.332607e-01
4.391333e+00	-2.235569e+00	1.308421e+00	2.590316e+00
4.392000e+00	-2.170507e+00	1.273177e+00	2.516363e+00
4.392735e+00	-2.303796e+00	1.336746e+00	2.663525e+00
4.393000e+00	-2.421033e+00	1.402501e+00	2.797930e+00
4.393529e+00	-2.430820e+00	1.406512e+00	2.808410e+00
4.394000e+00	-3.224126e+00	1.853626e+00	3.718994e+00
4.395000e+00	-1.170617e+01	6.739984e+00	1.350784e+01
4.395698e+00	-1.238922e+00	7.017520e-01	1.423862e+00
4.396000e+00	-3.762875e+00	2.149726e+00	4.333653e+00
4.396547e+00	-3.100623e+00	1.763478e+00	3.567033e+00
4.397000e+00	-3.237874e+00	1.837319e+00	3.722844e+00
4.398000e+00	-8.349841e+00	4.750809e+00	9.606770e+00
4.398333e+00	-8.027789e+00	4.556654e+00	9.230845e+00
4.398667e+00	-8.481226e+00	4.808146e+00	9.749332e+00
4.399000e+00	-7.468389e-01	4.031824e-01	8.487193e-01
4.400000e+00	-3.445295e+00	1.924977e+00	3.946593e+00
4.401000e+00	-8.467584e-01	4.459830e-01	9.570270e-01
4.402000e+00	-7.910999e+00	4.426398e+00	9.065147e+00
4.403000e+00	-7.104439e+00	3.954966e+00	8.131102e+00
4.404000e+00	-6.375972e+00	3.527248e+00	7.286597e+00
4.405000e+00	-5.862819e+00	3.212722e+00	6.685375e+00
4.406000e+00	-9.481320e-01	4.834121e-01	1.064256e+00
4.407000e+00	-1.145544e+00	5.675592e-01	1.278434e+00
4.408000e+00	-1.271263e+00	6.193439e-01	1.414107e+00
4.408468e+00	-3.486365e+01	1.916344e+01	3.978331e+01
4.408823e+00	-1.187257e+00	5.803019e-01	1.321488e+00
4.409000e+00	-1.282446e+00	6.220340e-01	1.425340e+00
4.409667e+00	-6.532799e+01	3.579879e+01	7.449362e+01
4.410000e+00	-1.230339e+00	5.969287e-01	1.367500e+00
4.410556e+00	-3.076286e+01	1.674963e+01	3.502718e+01
4.410852e+00	-1.274124e+00	6.143965e-01	1.414523e+00
4.411000e+00	-1.253808e+00	6.048834e-01	1.392092e+00
4.411736e+00	-4.119551e+01	2.235062e+01	4.686811e+01
4.412000e+00	-2.807712e+00	1.455682e+00	3.162634e+00
4.412490e+00	-6.858424e+00	3.635516e+00	7.762407e+00
4.412745e+00	-1.316810e+00	6.270017e-01	1.458465e+00
4.413000e+00	-1.325278e+00	6.296937e-01	1.467269e+00
4.413361e+00	-2.095788e+00	1.033162e+00	2.336611e+00
4.413654e+00	-1.354215e+00	6.400560e-01	1.497855e+00
4.414000e+00	-4.887319e+00	2.544189e+00	5.509880e+00
4.414333e+00	-6.848666e+00	3.592275e+00	7.733606e+00
4.415000e+00	-5.471480e+00	2.841896e+00	6.165506e+00
4.416000e+00	-5.432058e+00	2.801961e+00	6.112138e+00
4.417000e+00	-5.391647e+00	2.765532e+00	6.059540e+00
4.418000e+00	-5.498558e+00	2.803611e+00	6.172064e+00
4.419000e+00	-5.504467e+00	2.789429e+00	6.170906e+00
4.420000e+00	-5.515682e+00	2.777392e+00	6.175488e+00
4.421000e+00	-5.497869e+00	2.750089e+00	6.147321e+00
4.422000e+00	-5.497149e+00	2.730755e+00	6.138051e+00
4.423000e+00	-5.471909e+00	2.699284e+00	6.101469e+00
4.424000e+00	-5.460666e+00	2.676284e+00	6.081231e+00
4.425000e+00	-5.455551e+00	2.655919e+00	6.067697e+00
4.426000e+00	-5.447084e+00	2.633573e+00	6.050324e+00
4.427000e+00	-5.434153e+00	2.608918e+00	6.027974e+00
4.428000e+00	-5.421168e+00	2.584415e+00	6.005686e+00
4.429000e+00	-5.405066e+00	2.559150e+00	5.980300e+00
4.430000e+00	-5.395521e+00	2.534533e+00	5.961166e+00
4.431000e+00	-5.376696e+00	2.508233e+00	5.932966e+00
4.432000e+00	-5.370892e+00	2.483907e+00	5.917455e+00
4.433000e+00	-5.347964e+00	2.456308e+00	5.885080e+00
4.434000e+00	-5.344607e+00	2.431992e+00	5.871917e+00
4.435000e+00	-5.309947e+00	2.402139e+00	5.828020e+00
4.436000e+00	-5.316496e+00	2.379261e+00	5.824604e+00
4.437000e+00	-5.288352e+00	2.350203e+00	5.787065e+00
4.438000e+00	-5.306706e+00	2.327047e+00	5.794504e+00
4.439000e+00	-5.274300e+00	2.297679e+00	5.753049e+00
4.440000e+00	-5.252147e+00	2.269494e+00	5.721508e+00
4.441000e+00	-5.210200e+00	2.238176e+00	5.670593e+00
4.442000e+00	-5.216127e+00	2.214762e+00	5.666847e+00
4.443000e+00	-5.189153e+00	2.186292e+00	5.630913e+00
4.444000e+00	-5.199335e+00	2.157736e+00	5.629290e+00
4.445000e+00	-5.160073e+00	2.127233e+00	5.581351e+00
4.446000e+00	-5.138640e+00	2.099784e+00	5.551100e+00
4.447000e+00	-5.094581e+00	2.069259e+00	5.498780e+00
4.448000e+00	-5.104784e+00	2.046498e+00	5.499725e+00
4.449000e+00	-5.115792e+00	2.019042e+00	5.499805e+00
4.450000e+00	-5.083106e+00	1.991368e+00	5.459259e+00
4.451000e+00	-5.068338e+00	1.960624e+00	5.434344e+00
4.452000e+00	-5.051856e+00	1.933744e+00	5.409309e+00
4.453000e+00	-5.027911e+00	1.903661e+00	5.376227e+00
4.454000e+00	-5.015197e+00	1.877234e+00	5.355017e+00
4.455000e+00	-4.990957e+00	1.847589e+00	5.321958e+00
4.456000e+00	-4.977285e+00	1.820797e+00	5.299874e+00
4.457000e+00	-4.959646e+00	1.794192e+00	5.274203e+00
4.458000e+00	-4.931339e+00	1.760995e+00	5.236335e+00
4.459000e+00	-4.922897e+00	1.737945e+00	5.220667e+00
4.460000e+00	-4.901391e+00	1.708486e+00	5.190622e+00
4.461000e+00	-4.884938e+00	1.681679e+00	5.166301e+00
4.462000e+00	-4.866939e+00	1.654012e+00	5.140316e+00
4.463000e+00	-4.849924e+00	1.627198e+00	5.115616e+00
4.464000e+00	-4.832619e+00	1.600058e+00	5.090618e+00
4.465000e+00	-4.816168e+00	1.573210e+00	5.066603e+00
4.466000e+00	-4.799443e+00	1.546386e+00	5.042416e+00
4.467000e+00	-4.783511e+00	1.519812e+00	5.019144e+00
4.468000e+00	-4.767509e+00	1.493312e+00	4.995911e+00
4.469000e+00	-4.752151e+00	1.467024e+00	4.973439e+00
4.470000e+00	-4.736912e+00	1.440847e+00	4.951199e+00
4.471000e+00	-4.660434e+00	1.387843e+00	4.862690e+00
4.471500e+00	-4.049389e+00	1.292000e+00	4.250508e+00
4.472000e+00	-4.042819e+00	1.288977e+00	4.243330e+00
4.473000e+00	-4.468301e+00	1.342284e+00	4.665559e+00
4.474000e+00	-4.788425e+00	1.341903e+00	4.972898e+00
4.475000e+00	-4.601848e+00	1.300030e+00	4.781954e+00
4.476000e+00	-4.691744e+00	1.295133e+00	4.867220e+00
4.477000e+00	-4.637332e+00	1.258871e+00	4.805165e+00
4.478000e+00	-4.626128e+00	1.235442e+00	4.788254e+00
4.479000e+00	-4.629522e+00	1.212122e+00	4.785573e+00
4.480000e+00	-4.597133e+00	1.184471e+00	4.747273e+00
4.481000e+00	-4.606895e+00	1.163175e+00	4.751470e+00
4.482000e+00	-4.575409e+00	1.134170e+00	4.713885e+00
4.483000e+00	-4.583934e+00	1.113301e+00	4.717191e+00
4.484000e+00	-4.560541e+00	1.086752e+00	4.688236e+00
4.485000e+00	-4.561690e+00	1.063820e+00	4.684093e+00
4.486000e+00	-4.545473e+00	1.039004e+00	4.662709e+00
4.487000e+00	-4.542983e+00	1.015569e+00	4.655113e+00
4.488000e+00	-4.531382e+00	9.912659e-01	4.638538e+00
4.489000e+00	-4.527289e+00	9.677135e-01	4.629559e+00
4.490000e+00	-4.429755e+00	8.597357e-01	2.139785e+01
4.491000e+00	-5.157426e+00	1.526942e+00	5.494541e+01
4.491500e+00	-3.946425e+00	3.975082e-01	3.966394e+00
4.492000e+00	-3.859758e+00	3.841985e-01	3.878833e+00
4.492500e+00	-4.665088e+00	9.745295e-01	4.765797e+00
4.492792e+00	-4.488691e+00	7.515282e-01	4.551172e+00
4.493000e+00	-4.169706e+00	5.634916e-01	4.207609e+00
4.493333e+00	-4.468390e+00	8.015581e-01	4.539719e+00
4.494000e+00	-4.336186e+00	6.363361e-01	4.382631e+00
4.494531e+00	-4.369000e+00	7.093130e-01	4.426207e+00
4.495000e+00	-5.064163e+00	1.766782e+00	5.363557e+00
4.495667e+00	-4.216585e+00	3.861977e-01	4.234234e+00
4.496000e+00	-4.841339e+00	1.181866e+00	4.983513e+00
4.496745e+00	-4.534744e+00	6.542050e-01	4.581691e+00
4.497000e+00	-4.413257e+00	8.231523e-01	4.489367e+00
4.497540e+00	-5.060928e+00	3.078183e-01	5.070281e+00
4.498000e+00	-4.953301e+00	4.172164e-01	4.970841e+00
4.498490e+00	-4.133725e+00	5.644744e-01	4.172088e+00
4.498745e+00	-4.688722e+00	7.810458e-01	4.753331e+00
4.499000e+00	-4.410282e+00	6.030464e-01	4.451321e+00
4.499333e+00	-4.498914e+00	7.843010e-01	4.566766e+00
4.500000e+00	-4.476563e+00	4.611106e-01	4.500249e+00
4.501000e+00	-4.541379e+00	5.101927e-01	4.569948e+00
4.501624e+00	-4.553309e+00	9.345952e-01	4.648235e+00
4.502000e+00	-4.384289e+00	1.409127e+00	4.605174e+00
4.502289e+00	-4.327158e+00	8.989535e-01	4.419550e+00
4.503000e+00	-4.515834e+00	3.457683e-01	4.529052e+00
4.503333e+00	-4.460704e+00	5.976643e-01	4.500566e+00
4.504000e+00	-4.487609e+00	6.050923e-01	4.528219e+00
4.504292e+00	-4.318476e+00	3.512221e-01	4.332735e+00
4.504587e+00	-4.243126e+00	2.235803e-01	4.249012e+00
4.505000e+00	-4.754258e+00	4.154819e-01	4.772379e+00
4.506000e+00	-4.139471e+00	1.239456e+00	4.321057e+00
4.506431e+00	-3.995327e+00	1.484476e+00	4.262195e+00
4.506716e+00	-4.559379e+00	8.713106e-02	4.560212e+00
4.507000e+00	-4.984091e+00	6.622682e-02	4.984531e+00
4.507674e+00	-4.939862e+00	4.999236e-01	4.965094e+00
4.508000e+00	-4.642308e+00	1.875578e-01	4.646095e+00
4.508677e+00	-7.540125e+00	1.046777e+00	7.612439e+00
4.509000e+00	-4.321339e+00	6.764463e-01	4.373963e+00
4.509319e+00	-4.841567e+00	9.824676e-02	4.842564e+00
4.509660e+00	-4.608720e+00	4.189698e-01	4.627724e+00
4.510000e+00	-4.667722e+00	2.969548e-01	4.677158e+00
4.510333e+00	-3.738174e+00	1.280639e+00	3.951453e+00
4.510667e+00	-4.294802e+00	6.464249e-01	4.343178e+00
4.511000e+00	-4.599485e+00	3.195988e-01	4.610575e+00
4.511319e+00	-4.800603e+00	1.578276e-01	4.803197e+00
4.511660e+00	-4.792330e+00	2.066896e-01	4.796785e+00
4.512000e+00	-4.801195e+00	1.791959e-01	4.804538e+00
4.513000e+00	-3.207862e+00	1.540781e+00	3.558705e+00
4.513722e+00	-4.562144e+00	3.843464e-01	4.578305e+00
4.514000e+00	-4.110810e+00	6.954797e-01	4.169226e+00
4.514667e+00	-4.645993e+00	3.054761e-01	4.656025e+00
4.515000e+00	-4.576559e+00	3.529695e-01	4.590150e+00
4.515333e+00	-2.780519e+00	1.591484e+00	3.203765e+00
4.515667e+00	-4.151332e+00	6.543155e-01	4.202581e+00
4.516000e+00	-5.171167e+00	9.186883e-02	5.171983e+00
4.516667e+00	-5.016838e+00	-4.112164e-02	5.017007e+00
4.517000e+00	-4.893927e+00	9.099465e-02	4.894773e+00
4.517396e+00	-5.067613e+00	-4.618818e-02	5.067823e+00
4.517717e+00	-5.223668e+00	-1.482163e-03	5.223668e+00
4.518000e+00	-5.132496e+00	-3.496105e-02	5.132615e+00
4.518333e+00	-4.971849e+00	4.376772e-02	4.972041e+00
4.518667e+00	-5.039213e+00	1.881001e-02	5.039248e+00
4.519000e+00	-5.032455e+00	2.249209e-02	5.032505e+00
4.519750e+00	4.584674e-01	3.115036e+00	3.148595e+00
4.520000e+00	-3.754540e+00	7.772336e-01	3.834144e+00
4.520444e+00	-5.530577e+00	-3.198753e-01	5.539819e+00
4.520722e+00	-5.316767e+00	-2.187452e-01	5.321265e+00
4.521000e+00	-4.968562e+00	-6.530836e-03	4.968566e+00
4.521519e+00	-5.195789e+00	-1.195996e-01	5.197165e+00
4.522000e+00	-5.152945e+00	-1.030729e-01	5.153976e+00
4.522750e+00	-5.759713e+00	-4.077822e-01	5.774130e+00
4.523000e+00	-5.293816e+00	-1.363271e-01	5.295571e+00
4.523417e+00	1.531731e+00	3.360275e+00	3.692919e+00
4.523740e+00	-5.338001e+00	-3.812073e-01	5.351596e+00
4.524000e+00	-5.208652e+00	-1.492875e-01	5.210791e+00
4.524333e+00	-5.389977e+00	-2.765710e-01	5.397069e+00
4.525000e+00	-5.097238e+00	-1.147718e-01	5.098530e+00
4.525667e+00	-2.242826e+00	1.336886e+00	2.611040e+00
4.526000e+00	-4.793609e+00	6.080389e-02	4.793995e+00
4.526722e+00	-5.619377e+00	-4.079316e-01	5.634165e+00
4.527000e+00	-4.862145e+00	-2.389487e-02	4.862203e+00
4.527333e+00	-5.956746e+00	-5.633964e-01	5.983330e+00
4.527587e+00	-2.243372e+00	1.263939e+00	2.574929e+00
4.527878e+00	-5.203665e+00	-1.999338e-01	5.207504e+00
4.528000e+00	-4.441051e+00	1.413870e-01	4.443301e+00
4.528344e+00	-5.400975e+00	-2.814052e-01	5.408301e+00
4.529000e+00	-4.984741e+00	-7.083086e-02	4.985244e+00
4.529569e+00	-4.005029e+00	1.347470e-01	4.007295e+00
4.530000e+00	-4.823820e+00	-5.732863e-02	4.824161e+00
4.530333e+00	-4.786109e+00	-5.253892e-02	4.786397e+00
4.530667e+00	-4.627561e+00	-2.227380e-03	4.627562e+00
4.531000e+00	-4.561143e+00	4.614767e-02	4.561376e+00
4.532000e+00	-4.473840e+00	5.212349e-02	4.474144e+00
4.533000e+00	-4.996955e+00	-2.026887e-01	5.001064e+00
4.533333e+00	-5.130370e+00	-2.713332e-01	5.137540e+00
4.533666e+00	-5.052938e+00	-2.879475e-01	5.061135e+00
4.534000e+00	-5.721182e+00	-5.648826e-01	5.749001e+00
4.535000e+00	-4.590865e+00	-4.684534e-02	4.591104e+00
4.535333e+00	-3.920779e+00	2.519165e-01	3.928864e+00
4.535583e+00	-4.637926e+00	-1.374755e-01	4.639963e+00
4.536000e+00	-5.786982e+00	-6.008546e-01	5.818091e+00
4.536333e+00	-4.108760e+00	1.323867e-01	4.110893e+00
4.536667e+00	-6.439287e+00	-9.175426e-01	6.504329e+00
4.536934e+00	-5.206511e+00	-3.491228e-01	5.218203e+00
4.537000e+00	-5.311727e+00	-4.309762e-01	5.329182e+00
4.538000e+00	-4.835087e+00	-2.211839e-01	4.840144e+00
4.539000e+00	-4.605617e+00	-1.373072e-01	4.607663e+00
4.539333e+00	-4.916631e+00	-2.851504e-01	4.924893e+00
4.540000e+00	-4.746515e+00	-2.224477e-01	4.751725e+00
4.540333e+00	-4.959209e+00	-3.219121e-01	4.969646e+00
4.541000e+00	-4.865790e+00	-2.935965e-01	4.874639e+00
4.542000e+00	-4.912162e+00	-3.336898e-01	4.923483e+00
4.543000e+00	-4.925456e+00	-3.594636e-01	4.938556e+00
4.544000e+00	-4.946064e+00	-3.880057e-01	4.961259e+00
4.545000e+00	-4.961862e+00	-4.152230e-01	4.979205e+00
4.546000e+00	-4.973517e+00	-4.398225e-01	4.992927e+00
4.547000e+00	-5.017578e+00	-4.738034e-01	5.039898e+00
4.547448e+00	-6.149570e+00	-1.001457e+00	6.230580e+00
4.547724e+00	-2.799529e+00	5.206632e-01	2.847535e+00
4.548000e+00	-4.873500e+00	-4.508620e-01	4.894311e+00
4.548333e+00	-5.369482e+00	-6.592713e-01	5.409804e+00
4.549000e+00	-5.195177e+00	-5.980312e-01	5.229485e+00
4.549748e+00	-5.558412e+00	-7.594221e-01	5.610051e+00
4.550000e+00	-4.583887e+00	-3.672608e-01	4.598576e+00
4.550472e+00	-4.975965e+00	-5.526256e-01	5.006558e+00
4.551000e+00	-5.094870e+00	-5.907609e-01	5.129005e+00
4.552000e+00	-5.111318e+00	-6.147680e-01	5.148156e+00
4.553000e+00	-5.124912e+00	-6.409159e-01	5.164832e+00
4.554000e+00	-5.138848e+00	-6.674567e-01	5.182012e+00
4.555000e+00	-5.155109e+00	-6.944803e-01	5.201678e+00
4.556000e+00	-5.173808e+00	-7.219753e-01	5.223939e+00
4.557000e+00	-5.194499e+00	-7.498227e-01	5.248339e+00
4.558000e+00	-5.216184e+00	-7.778056e-01	5.273856e+00
4.559000e+00	-5.235723e+00	-8.053656e-01	5.297302e+00
4.560000e+00	-5.251903e+00	-8.322734e-01	5.317439e+00
4.561000e+00	-5.268589e+00	-8.591068e-01	5.338173e+00
4.562000e+00	-5.280239e+00	-8.849964e-01	5.353890e+00
4.563000e+00	-5.299120e+00	-9.117403e-01	5.376983e+00
4.564000e+00	-5.299887e+00	-9.344832e-01	5.381641e+00
4.565000e+00	-5.338802e+00	-9.666283e-01	5.425604e+00
4.566000e+00	-5.335632e+00	-9.911293e-01	5.426905e+00
4.567000e+00	-5.463596e+00	-1.067076e+00	7.245124e+00
4.568000e+00	-5.356351e+00	-1.041968e+00	5.456756e+00
4.569000e+00	-5.101791e+00	-9.766420e-01	5.194429e+00
4.569300e+00	-5.556032e+00	-1.137313e+00	5.671241e+00
4.570000e+00	-5.600512e+00	-1.187451e+00	5.725013e+00
4.571000e+00	-5.464713e+00	-1.146298e+00	5.583645e+00
4.572000e+00	-5.407539e+00	-1.140845e+00	5.526572e+00
4.573000e+00	-5.407043e+00	-1.155689e+00	5.529170e+00
4.574000e+00	-5.403350e+00	-1.177198e+00	5.530098e+00
4.575000e+00	-5.389481e+00	-1.195351e+00	5.520450e+00
4.576000e+00	-5.405883e+00	-1.217907e+00	5.541378e+00
4.577000e+00	-5.404698e+00	-1.237639e+00	5.544593e+00
4.578000e+00	-5.410798e+00	-1.257463e+00	5.554993e+00
4.579000e+00	-5.394284e+00	-1.267121e+00	5.541110e+00
4.580000e+00	-5.456788e+00	-1.317025e+00	5.613474e+00
4.581000e+00	-5.398054e+00	-1.304744e+00	5.553499e+00
4.582000e+00	-5.432556e+00	-1.339488e+00	5.595256e+00
4.583000e+00	-5.410964e+00	-1.346006e+00	5.575865e+00
4.584000e+00	-5.416494e+00	-1.365493e+00	5.585963e+00
4.585000e+00	-5.405187e+00	-1.376806e+00	5.577782e+00
4.586000e+00	-5.401681e+00	-1.391323e+00	5.577987e+00
4.587000e+00	-5.390494e+00	-1.402100e+00	5.569858e+00
4.588000e+00	-5.382051e+00	-1.413685e+00	5.564619e+00
4.589000e+00	-5.368814e+00	-1.422811e+00	5.554147e+00
4.590000e+00	-5.356227e+00	-1.431789e+00	5.544293e+00
4.591000e+00	-5.340178e+00	-1.438844e+00	5.530622e+00
4.592000e+00	-5.323622e+00	-1.445226e+00	5.516306e+00
4.593000e+00	-5.304302e+00	-1.449947e+00	5.498906e+00
4.594000e+00	-5.283785e+00	-1.453669e+00	5.480104e+00
4.595000e+00	-5.260853e+00	-1.455848e+00	5.458578e+00
4.596000e+00	-5.236304e+00	-1.456817e+00	5.435181e+00
4.597000e+00	-5.209490e+00	-1.456280e+00	5.409208e+00
4.598000e+00	-5.180793e+00	-1.454391e+00	5.381066e+00
4.599000e+00	-5.149872e+00	-1.450986e+00	5.350378e+00
4.600000e+00	-5.116892e+00	-1.446129e+00	5.317318e+00
4.601000e+00	-5.081669e+00	-1.439726e+00	5.281683e+00
4.602000e+00	-5.044263e+00	-1.431795e+00	5.243532e+00
4.603000e+00	-5.004566e+00	-1.422279e+00	5.202745e+00
4.604000e+00	-4.962591e+00	-1.411177e+00	5.159334e+00
4.605000e+00	-4.918265e+00	-1.398449e+00	5.113217e+00
4.606000e+00	-4.871585e+00	-1.384089e+00	5.064390e+00
4.607000e+00	-4.822492e+00	-1.368068e+00	5.012788e+00
4.608000e+00	-4.676653e+00	-1.296317e+00	4.852991e+00
4.609000e+00	-4.723703e+00	-1.334660e+00	4.908635e+00
4.610000e+00	-4.748476e+00	-1.359924e+00	4.939375e+00
4.611000e+00	-4.583552e+00	-1.276866e+00	4.758081e+00
4.612000e+00	-4.524276e+00	-1.253384e+00	4.694683e+00
4.613000e+00	-4.458721e+00	-1.226387e+00	4.624307e+00
4.614000e+00	-4.393862e+00	-1.199227e+00	4.554577e+00
4.615000e+00	-4.323790e+00	-1.169113e+00	4.479060e+00
4.616000e+00	-4.253298e+00	-1.138315e+00	4.402988e+00
4.617000e+00	-4.178568e+00	-1.105046e+00	4.322217e+00
4.618000e+00	-4.102547e+00	-1.070708e+00	4.239966e+00
4.619000e+00	-4.022984e+00	-1.034256e+00	4.153804e+00
4.620000e+00	-3.941564e+00	-9.964984e-01	4.065579e+00
4.621000e+00	-3.857039e+00	-9.568669e-01	3.973958e+00
4.622000e+00	-3.746865e+00	-9.022087e-01	3.853956e+00
4.623000e+00	-3.772781e+00	-9.265082e-01	3.884880e+00
4.624000e+00	-3.553203e+00	-8.082250e-01	3.643964e+00
4.625000e+00	-3.538401e+00	-8.088895e-01	3.629681e+00
4.626000e+00	-3.405359e+00	-7.408118e-01	3.485007e+00
4.627000e+00	-3.335322e+00	-7.094364e-01	3.409937e+00
4.628000e+00	-3.270539e+00	-6.811559e-01	3.340720e+00
4.629000e+00	-3.047415e+00	-5.609086e-01	3.098605e+00
4.630000e+00	-3.045128e+00	-5.689168e-01	3.097818e+00
4.631000e+00	-2.899172e+00	-4.938442e-01	2.940932e+00
4.632000e+00	-2.803654e+00	-4.479854e-01	2.839219e+00
4.633000e+00	-2.679930e+00	-3.862387e-01	2.707620e+00
4.634000e+00	-2.294239e+00	-1.726184e-01	2.300727e+00
4.635000e+00	-2.280089e+00	-1.745184e-01	2.286762e+00
4.636000e+00	-2.261462e+00	-1.739450e-01	2.268145e+00
4.637000e+00	-2.237878e+00	-1.706987e-01	2.244381e+00
4.638000e+00	-2.209213e+00	-1.647504e-01	2.215351e+00
4.639000e+00	-2.087158e+00	-1.053918e-01	2.089818e+00
4.640000e+00	-1.724976e+00	9.119668e-02	1.727389e+00
4.641000e+00	-1.691174e+00	9.842265e-02	1.694040e+00
4.642000e+00	-1.492313e+00	2.006821e-01	1.505754e+00
4.643000e+00	-1.329836e+00	2.814711e-01	1.359303e+00
4.644000e+00	-1.279075e+00	2.956133e-01	1.312797e+00
4.645000e+00	-1.194148e+00	3.333853e-01	1.239813e+00
4.646000e+00	-8.099540e-01	5.355549e-01	9.710040e-01
